image_name,crack_1,crack_2,crack_3,Latitude,Longitude,Date,Crack or not
00365.JPG,none,none,none,-37.8914793940555,144.6854849674720,2017/1/31,
00366.JPG,none,none,none,-37.8856189381666,144.6981240208610,2017/1/31,
00367.JPG,none,none,none,-37.8851395755000,144.6990871770000,2017/1/31,
00368.JPG,none,none,none,-37.8982456976111,144.6708864330000,2017/1/31,
00369.JPG,none,none,none,-37.8977919470000,144.6718663199440,2017/1/31,
00370.JPG,long,none,none,-37.9016320134722,144.6632692828880,2017/1/31,
00371.JPG,none,none,none,-37.9012244954166,144.6642804097220,2017/1/31,
00372.JPG,none,none,none,-37.8909317590555,144.6866589168330,2017/1/31,
00373.JPG,none,lat,none,-37.8904790734722,144.6876401048610,2017/1/31,
00374.JPG,long,long,none,-37.8930227419166,144.6821530754160,2017/1/31,
00375.JPG,none,none,none,-37.8994714576388,144.6682381538050,2017/1/31,
00376.JPG,long,none,none,-37.8925696895833,144.6831328826660,2017/1/31,
00377.JPG,none,none,none,-37.8999284750555,144.6672613500830,2017/1/31,
00378.JPG,none,none,none,-37.8956366801111,144.6764525989720,2017/1/31,
00379.JPG,long,croc,croc,-37.8952029644444,144.6774467121940,2017/1/31,
00380.JPG,none,long,long,-37.9021692113888,144.6622256840270,2017/1/31,
00381.JPG,none,none,none,-37.8882999276111,144.6923390618330,2017/1/31,
00382.JPG,none,none,none,-37.8878451614166,144.6933201361380,2017/1/31,
00383.JPG,none,none,none,-37.8828537931111,144.7039684448330,2017/1/31,
00384.JPG,none,none,none,-37.8824224281666,144.7049633684440,2017/1/31,
00385.JPG,none,none,none,-37.8892993360277,144.6901834589160,2017/1/31,
00386.JPG,none,none,none,-37.8888451297500,144.6911623578330,2017/1/31,
00387.JPG,none,none,none,-37.8946573471666,144.6786248333880,2017/1/31,
00388.JPG,none,none,none,-37.8942042927500,144.6796098545270,2017/1/31,
00389.JPG,none,none,none,-37.9015102283888,144.6635745645270,2017/1/31,
00390.JPG,none,none,none,-37.9019582215833,144.6625902195270,2017/1/31,
00391.JPG,lat,none,none,-37.8936556981666,144.6807822473050,2017/1/31,
00392.JPG,none,none,none,-37.8932041710277,144.6817618317220,2017/1/31,
00393.JPG,none,none,none,-37.8902974426944,144.6880320035830,2017/1/31,
00394.JPG,none,none,none,-37.8839735286388,144.7015123526940,2017/1/31,
00395.JPG,none,none,none,-37.8898431148888,144.6890093885550,2017/1/31,
00396.JPG,none,none,none,-37.8844369911666,144.7005423676110,2017/1/31,
00397.JPG,none,none,none,-37.8867102303333,144.6957703575000,2017/1/31,
00398.JPG,none,none,none,-37.8871644520277,144.6947907311380,2017/1/31,
00399.JPG,none,none,none,-37.8963129745833,144.6749815119160,2017/1/31,
00400.JPG,none,none,none,-37.8958582388888,144.6759587493330,2017/1/31,
00401.JPG,none,none,none,-37.8974296147222,144.6726504507770,2017/1/31,
00402.JPG,none,none,none,-37.8969730387777,144.6736290075270,2017/1/31,
00403.JPG,none,none,none,-37.8864364336944,144.6963572662500,2017/1/31,
00404.JPG,none,none,none,-37.8859821059166,144.6973392542500,2017/1/31,
00405.JPG,none,diag,long,-37.9005317338611,144.6659979050270,2017/1/31,
00406.JPG,none,none,none,-37.9009386958055,144.6649853704440,2017/1/31,
00407.JPG,none,none,none,-37.8820481167222,144.7058682969720,2017/1/31,
00408.JPG,none,none,none,-37.8835687701388,144.7023950777220,2017/1/31,
00409.JPG,none,none,none,-37.8831202733888,144.7033771644160,2017/1/31,
00410.JPG,none,none,none,-37.8921628291388,144.6840165164720,2017/1/31,
00411.JPG,none,none,none,-37.9002568865277,144.6665833745830,2017/1/31,
00412.JPG,none,none,none,-37.8926150632500,144.6830349377500,2017/1/31,
00413.JPG,none,none,none,-37.8997901459722,144.6675531615000,2017/1/31,
00414.JPG,none,none,none,-37.8887997133611,144.6912603442220,2017/1/31,
00415.JPG,long,long,none,-37.8892537705555,144.6902811451660,2017/1/31,
00416.JPG,none,none,lat,-37.9020097481666,144.6624978643330,2017/1/31,
00417.JPG,none,none,none,-37.9015505660555,144.6634727616110,2017/1/31,
00418.JPG,none,none,none,-37.8941590649722,144.6797084853880,2017/1/31,
00419.JPG,croc,croc,none,-37.8946115207500,144.6787230092490,2017/1/31,
00420.JPG,none,none,none,-37.8824646293055,144.7048631955550,2017/1/31,
00421.JPG,none,none,none,-37.8828976498333,144.7038695262770,2017/1/31,
00422.JPG,none,none,none,-37.8872095795833,144.6946924126380,2017/1/31,
00423.JPG,none,none,none,-37.8867558424166,144.6956726416110,2017/1/31,
00424.JPG,none,none,none,-37.8959035809444,144.6758607424160,2017/1/31,
00425.JPG,none,none,none,-37.8963581658611,144.6748835404720,2017/1/31,
00426.JPG,none,none,none,-37.8931589842777,144.6818596910000,2017/1/31,
00427.JPG,none,none,none,-37.8936107085555,144.6808802560000,2017/1/31,
00428.JPG,none,none,none,-37.8843907353611,144.7006392635000,2017/1/31,
00429.JPG,none,none,none,-37.8897977786388,144.6891071580270,2017/1/31,
00430.JPG,none,none,none,-37.8839270407222,144.7016091981380,2017/1/31,
00431.JPG,long,none,none,-37.8902517688611,144.6881296863610,2017/1/31,
00432.JPG,none,none,none,-37.8970190318611,144.6735314029440,2017/1/31,
00433.JPG,none,none,none,-37.8974746408333,144.6725523654160,2017/1/31,
00434.JPG,none,none,none,-37.8860277016388,144.6972410791380,2017/1/31,
00435.JPG,none,none,none,-37.8864819871666,144.6962592905000,2017/1/31,
00436.JPG,none,none,none,-37.8831652758888,144.7032790708330,2017/1/31,
00437.JPG,none,none,none,-37.8836126350555,144.7022962649720,2017/1/31,
00438.JPG,none,none,none,-37.8998361166666,144.6674558201110,2017/1/31,
00439.JPG,none,none,none,-37.8926602453333,144.6829368034160,2017/1/31,
00440.JPG,none,none,none,-37.9003041764166,144.6664866936110,2017/1/31,
00441.JPG,none,none,none,-37.8922082152777,144.6839183851940,2017/1/31,
00442.JPG,none,none,none,-37.9009792250277,144.6648839332770,2017/1/31,
00443.JPG,none,long,long,-37.9005741080833,144.6658983326660,2017/1/31,
00444.JPG,none,none,none,-37.8820065050000,144.7059689038880,2017/1/31,
00445.JPG,none,none,none,-37.8870746468611,144.6949874653880,2017/1/31,
00446.JPG,none,none,none,-37.8875272623611,144.6940064942770,2017/1/31,
00447.JPG,none,none,none,-37.8986546866388,144.6700043025830,2017/1/31,
00448.JPG,none,none,none,-37.8991077220833,144.6690224772770,2017/1/31,
00449.JPG,none,none,none,-37.8843443891388,144.7007361778330,2017/1/31,
00450.JPG,none,none,none,-37.8899341105555,144.6888140562220,2017/1/31,
00451.JPG,none,none,none,-37.8848104969166,144.6997671281940,2017/1/31,
00452.JPG,none,none,none,-37.8894808962777,144.6897922699160,2017/1/31,
00453.JPG,none,none,none,-37.8851880235277,144.6989912463610,2017/1/31,
00454.JPG,none,none,none,-37.8856649163888,144.6980264204440,2017/1/31,
00455.JPG,none,none,none,-37.9011833554444,144.6643799281660,2017/1/31,
00456.JPG,none,none,lat,-37.9015912258333,144.6633710018880,2017/1/31,
00457.JPG,none,none,none,-37.8978371496111,144.6717682596940,2017/1/31,
00458.JPG,none,none,none,-37.8982911065833,144.6707883996380,2017/1/31,
00459.JPG,none,none,none,-37.8914337115833,144.6855828951660,2017/1/31,
00460.JPG,none,none,none,-37.8918896978333,144.6846043321660,2017/1/31,
00461.JPG,none,none,none,-37.8904336628333,144.6877381840270,2017/1/31,
00462.JPG,none,none,none,-37.8908863622500,144.6867568669440,2017/1/31,
00463.JPG,none,none,none,-37.8998822622777,144.6673585589990,2017/1/31,
00464.JPG,none,none,none,-37.8925240701944,144.6832307320830,2017/1/31,
00465.JPG,none,none,none,-37.8994265225833,144.6683365011110,2017/1/31,
00466.JPG,none,none,diag,-37.8929774780000,144.6822510390550,2017/1/31,
00467.JPG,none,none,none,-37.9022245045555,144.6621370798610,2017/1/31,
00468.JPG,none,croc,long,-37.8951577486111,144.6775447011940,2017/1/31,
00469.JPG,none,none,none,-37.8955930564722,144.6765520539720,2017/1/31,
00470.JPG,none,none,none,-37.8878000734166,144.6934183341380,2017/1/31,
00471.JPG,none,none,none,-37.8882540430277,144.6924370983880,2017/1/31,
00472.JPG,none,none,none,-37.7065685260000,144.8641924284160,2017/2/22,
00473.JPG,none,none,none,-37.7064454572500,144.8630700102220,2017/2/22,
00474.JPG,none,none,none,-37.7068871553888,144.8669928175550,2017/2/22,
00475.JPG,none,none,none,-37.7070331920277,144.8681070310270,2017/2/22,
00476.JPG,none,none,none,-37.7076856595277,144.8741599098050,2017/2/22,
00477.JPG,none,none,none,-37.7078136317500,144.8752799692220,2017/2/22,
00478.JPG,none,none,none,-37.7075460056111,144.8729299512500,2017/2/22,
00479.JPG,long,none,none,-37.7074330577500,144.8718092025000,2017/2/22,
00480.JPG,none,none,none,-37.7080156935000,144.8768473892770,2017/2/22,
00481.JPG,none,none,none,-37.7081701016388,144.8779633832500,2017/2/22,
00482.JPG,long,long,long,-37.7087250518333,144.8833437176110,2017/2/22,
00483.JPG,none,none,long,-37.7084013938611,144.8843993188880,2017/2/22,
00484.JPG,none,none,none,-37.7067653063055,144.8659854968880,2017/2/22,
00485.JPG,none,none,none,-37.7066435955555,144.8648639098610,2017/2/22,
00486.JPG,none,none,none,-37.7071105233055,144.8688939855000,2017/2/22,
00487.JPG,none,none,none,-37.7069930325555,144.8677725637770,2017/2/22,
00488.JPG,none,none,none,-37.7085357500833,144.8808697319720,2017/2/22,
00489.JPG,none,none,none,-37.7086744848333,144.8819937575830,2017/2/22,
00490.JPG,none,none,none,-37.7082325630555,144.8784090853050,2017/2/22,
00491.JPG,none,none,none,-37.7083751113611,144.8795270896110,2017/2/22,
00492.JPG,long,long,none,-37.7081123829722,144.8848396076660,2017/2/22,
00493.JPG,none,long,long,-37.7074749935833,144.8856555088610,2017/2/22,
00494.JPG,none,none,none,-37.7073261737777,144.8709142331380,2017/2/22,
00495.JPG,none,none,none,-37.7072098716388,144.8697919367770,2017/2/22,
00496.JPG,none,none,none,-37.7062776878611,144.8616103684990,2017/2/22,
00497.JPG,none,none,none,-37.7080304560555,144.8769591909720,2017/2/22,
00498.JPG,none,none,none,-37.7078781868055,144.8758407647220,2017/2/22,
00499.JPG,none,none,none,-37.7086589554444,144.8818833926660,2017/2/22,
00500.JPG,none,none,long,-37.7085223156388,144.8807578127500,2017/2/22,
00501.JPG,none,none,none,-37.7070062310555,144.8678841108050,2017/2/22,
00502.JPG,none,none,none,-37.7071224485833,144.8690062668330,2017/2/22,
00503.JPG,none,none,none,-37.7072214050833,144.8699046157220,2017/2/22,
00504.JPG,none,none,none,-37.7073406624444,144.8710261991110,2017/2/22,
00505.JPG,long,none,none,-37.7074141982500,144.8857392091380,2017/2/22,
00506.JPG,none,none,none,-37.7080489347222,144.8849215570550,2017/2/22,
00507.JPG,none,none,none,-37.7083622508611,144.8794151720270,2017/2/22,
00508.JPG,none,none,none,-37.7082169410277,144.8782976174160,2017/2/22,
00509.JPG,none,none,none,-37.7062659502222,144.8614979864160,2017/2/22,
00510.JPG,none,none,none,-37.7078938494166,144.8759524034720,2017/2/22,
00511.JPG,none,none,none,-37.7080453145833,144.8770709073610,2017/2/22,
00512.JPG,none,none,none,-37.7064580065000,144.8631824613330,2017/2/22,
00513.JPG,none,none,none,-37.7065807360000,144.8643044589440,2017/2/22,
00514.JPG,none,none,none,-37.7078010975833,144.8751677199720,2017/2/22,
00515.JPG,none,none,none,-37.7076726007222,144.8740482456380,2017/2/22,
00516.JPG,none,none,none,-37.7070197362500,144.8679956208880,2017/2/22,
00517.JPG,none,none,none,-37.7068701983333,144.8668817602770,2017/2/22,
00518.JPG,none,none,none,-37.7081545382777,144.8778518715830,2017/2/22,
00519.JPG,none,none,none,-37.7080010274166,144.8767355478610,2017/2/22,
00520.JPG,none,none,none,-37.7074466266388,144.8719207852500,2017/2/22,
00521.JPG,none,none,none,-37.7075582004444,144.8730420518610,2017/2/22,
00522.JPG,none,none,none,-37.7066562260833,144.8649758113880,2017/2/22,
00523.JPG,none,none,none,-37.7067768503611,144.8660979626940,2017/2/22,
00524.JPG,none,none,none,-37.7084492075277,144.8843022323330,2017/2/22,
00525.JPG,lat,lat,long,-37.7087379392500,144.8832311309440,2017/2/22,
00526.JPG,none,none,none,-37.7079217583611,144.8850852781660,2017/2/22,
00527.JPG,none,none,none,-37.7072846105833,144.8858978377220,2017/2/22,
00528.JPG,none,none,none,-37.7073674751666,144.8712503328330,2017/2/22,
00529.JPG,none,none,none,-37.7072414196944,144.8701299453050,2017/2/22,
00530.JPG,none,none,none,-37.7082477038333,144.8785206100270,2017/2/22,
00531.JPG,none,none,none,-37.7083884306666,144.8796390758880,2017/2/22,
00532.JPG,none,none,none,-37.7063689474722,144.8623961222500,2017/2/22,
00533.JPG,none,none,none,-37.7064959183333,144.8635193653610,2017/2/22,
00534.JPG,none,long,long,-37.7084956623888,144.8805340502770,2017/2/22,
00535.JPG,none,none,none,-37.7086294915000,144.8816591114440,2017/2/22,
00536.JPG,none,none,none,-37.7070989174444,144.8687817779720,2017/2/22,
00537.JPG,none,none,none,-37.7069796229444,144.8676609875830,2017/2/22,
00538.JPG,none,none,none,-37.7062900775277,144.8617227147770,2017/2/22,
00539.JPG,long,long,long,-37.7086359294166,144.8837842612490,2017/2/22,
00540.JPG,none,long,long,-37.7087530443333,144.8826641286380,2017/2/22,
00541.JPG,none,none,none,-37.7076461371111,144.8738251609720,2017/2/22,
00542.JPG,none,none,none,-37.7077752014722,144.8749431285000,2017/2/22,
00543.JPG,none,none,none,-37.7071348106666,144.8691184744720,2017/2/22,
00544.JPG,none,none,none,-37.7072500786944,144.8702426375000,2017/2/22,
00545.JPG,none,none,none,-37.7066057196388,144.8645283368880,2017/2/22,
00546.JPG,none,none,none,-37.7064832128055,144.8634071326110,2017/2/22,
00547.JPG,none,none,none,-37.7068000571944,144.8663228911110,2017/2/22,
00548.JPG,none,none,none,-37.7066807476666,144.8651999639160,2017/2/22,
00549.JPG,long,lat,long,-37.7087085994444,144.8834556656940,2017/2/22,
00550.JPG,long,none,none,-37.7083499748055,144.8844936430550,2017/2/22,
00551.JPG,none,none,none,-37.7079715935833,144.8765115461380,2017/2/22,
00552.JPG,none,none,none,-37.7081234580555,144.8776287901660,2017/2/22,
00553.JPG,none,none,none,-37.7075339686666,144.8728178413050,2017/2/22,
00554.JPG,none,long,long,-37.7074200196666,144.8716975144160,2017/2/22,
00555.JPG,none,none,none,-37.7077883020555,144.8750553723050,2017/2/22,
00556.JPG,none,none,none,-37.7076593938333,144.8739366788050,2017/2/22,
00557.JPG,none,none,none,-37.7064704996111,144.8632948803330,2017/2/22,
00558.JPG,none,none,none,-37.7065930893333,144.8644163869160,2017/2/22,
00559.JPG,none,none,none,-37.7072593054722,144.8703551782500,2017/2/22,
00560.JPG,none,none,none,-37.7071473874444,144.8692306379160,2017/2/22,
00561.JPG,long,long,long,-37.7082948976111,144.8845847216660,2017/2/22,
00562.JPG,long,long,lat,-37.7086878970000,144.8835665060000,2017/2/22,
00563.JPG,none,none,none,-37.7066685467222,144.8650878887770,2017/2/22,
00564.JPG,none,none,none,-37.7067884286666,144.8662104418050,2017/2/22,
00565.JPG,none,none,none,-37.7074073221944,144.8715856764720,2017/2/22,
00566.JPG,none,none,none,-37.7075227859166,144.8727058882220,2017/2/22,
00567.JPG,none,none,none,-37.7081389778611,144.8777403629720,2017/2/22,
00568.JPG,none,none,none,-37.7079865419722,144.8766235214440,2017/2/22,
00569.JPG,none,none,none,-37.7065084819166,144.8636316706380,2017/2/22,
00570.JPG,none,none,none,-37.7063817214444,144.8625085254440,2017/2/22,
00571.JPG,none,none,none,-37.7084017534166,144.8797510700830,2017/2/22,
00572.JPG,none,none,none,-37.7082628640000,144.8786321663610,2017/2/22,
00573.JPG,none,none,none,-37.7072318999722,144.8700172687500,2017/2/22,
00574.JPG,long,none,none,-37.7073542741388,144.8711383450830,2017/2/22,
00575.JPG,long,none,none,-37.7073530063333,144.8858219631940,2017/2/22,
00576.JPG,none,none,none,-37.7079853269722,144.8850033346660,2017/2/22,
00577.JPG,none,none,none,-37.7069662191388,144.8675493478610,2017/2/22,
00578.JPG,none,none,none,-37.7070875259722,144.8686694226660,2017/2/22,
00579.JPG,none,none,none,-37.7086442694444,144.8817716082770,2017/2/22,
00580.JPG,long,none,none,-37.7085091533611,144.8806458426380,2017/2/22,
00581.JPG,none,none,none,-37.7087480045833,144.8825504567220,2017/2/22,
00582.JPG,none,long,none,-37.7086632886388,144.8836758827500,2017/2/22,
00583.JPG,none,none,none,-37.7063029071666,144.8618350979440,2017/2/22,
00584.JPG,none,none,none,-37.7066181594166,144.8646402587220,2017/2/22,
00585.JPG,none,none,none,-37.7063422642777,144.8621718820830,2017/2/22,
00586.JPG,none,none,none,-37.7067419376111,144.8657606849440,2017/2/22,
00587.JPG,none,none,none,-37.7062971371666,144.8610557152500,2017/2/22,
00588.JPG,none,none,none,-37.7083083797777,144.8789672525550,2017/2/22,
00589.JPG,none,none,none,-37.7084423606111,144.8800869129440,2017/2/22,
00590.JPG,none,none,none,-37.7073105138611,144.8708026770000,2017/2/22,
00591.JPG,none,none,none,-37.7071974854166,144.8696794785270,2017/2/22,
00592.JPG,none,lat,long,-37.7076639228055,144.8854094331110,2017/2/22,
00593.JPG,none,none,none,-37.7070560659444,144.8683318379440,2017/2/22,
00594.JPG,none,none,none,-37.7069216827777,144.8672147665000,2017/2/22,
00595.JPG,none,none,none,-37.7085474110000,144.8809823390270,2017/2/22,
00596.JPG,long,none,none,-37.7086908199166,144.8821026903610,2017/2/22,
00597.JPG,croc,long,long,-37.7087527556111,144.8830046240830,2017/2/22,
00598.JPG,none,none,none,-37.7085341829444,144.8841007019720,2017/2/22,
00599.JPG,none,none,none,-37.7068537416944,144.8667705550830,2017/2/22,
00600.JPG,none,none,none,-37.7067299239722,144.8656484369160,2017/2/22,
00601.JPG,none,none,none,-37.7062570552500,144.8613857691110,2017/2/22,
00602.JPG,none,none,none,-37.7075830446388,144.8732661455550,2017/2/22,
00603.JPG,none,none,none,-37.7074730656944,144.8721442190000,2017/2/22,
00604.JPG,none,none,none,-37.7079098265277,144.8760641421660,2017/2/22,
00605.JPG,none,none,long,-37.7080604377222,144.8771825061660,2017/2/22,
00606.JPG,none,none,none,-37.7076988002500,144.8742715596380,2017/2/22,
00607.JPG,none,none,none,-37.7078261252222,144.8753923219720,2017/2/22,
00608.JPG,none,none,none,-37.7065564900833,144.8640803188880,2017/2/22,
00609.JPG,none,none,none,-37.7064323358055,144.8629577406940,2017/2/22,
00610.JPG,none,none,none,-37.7083497641944,144.8793031551380,2017/2/22,
00611.JPG,long,none,none,-37.7082013222777,144.8781862118330,2017/2/22,
00612.JPG,long,long,long,-37.7075996585000,144.8854901855830,2017/2/22,
00613.JPG,long,long,none,-37.7082365121111,144.8846724718330,2017/2/22,
00614.JPG,none,none,none,-37.7062568884166,144.8612735768330,2017/2/22,
00615.JPG,none,none,none,-37.7067174581111,144.8655363293050,2017/2/22,
00616.JPG,none,none,none,-37.7068384623333,144.8666591357490,2017/2/22,
00617.JPG,long,long,none,-37.7084934928055,144.8842025992770,2017/2/22,
00618.JPG,long,long,long,-37.7087471403611,144.8831181133050,2017/2/22,
00619.JPG,none,none,none,-37.7080760136944,144.8772940064440,2017/2/22,
00620.JPG,none,none,none,-37.7079256142222,144.8761759498610,2017/2/22,
00621.JPG,none,none,none,-37.7074601196388,144.8720324260550,2017/2/22,
00622.JPG,none,none,none,-37.7075705104722,144.8731541325270,2017/2/22,
00623.JPG,none,none,none,-37.7078384161944,144.8755047405000,2017/2/22,
